work,1,取り組む,仕掛ける,実行する,歩く,TOEIC600点レベル,動詞,データなし,取り組む
board,1,乗り込む,怒る,登る,走る,TOEIC600点レベル,動詞,データなし,乗り込む
plant,1,植物,建物,瓶,動物,TOEIC600点レベル,名詞,データなし,植物
vehicle,1,乗り物,燃料,工場,試験管,TOEIC600点レベル,名詞,データなし,乗り物
arrange,1,並べる,装飾する,目立たせる,引きつける,TOEIC600点レベル,動詞,データなし,並べる
display,1,陳列,再生,停止,実験,TOEIC600点レベル,名詞,広告・宣伝,陳列
customer,1,顧客,秘書,製作者,政治家,TOEIC600点レベル,名詞,商取引・販売,顧客
examine,1,診察する,実証する,研究する,両替する,TOEIC600点レベル,動詞,データなし,診察する
set,1,整える,座る,止まる,集める,TOEIC600点レベル,動詞,データなし,整える
passenger,1,乗客,作曲家,脚本家,調律師,TOEIC600点レベル,名詞,データなし,乗客
construction,1,建設,構成,会議,脚本,TOEIC600点レベル,名詞,データなし,建設
review,1,見直す,再出発する,聞き返す,思い出す,TOEIC600点レベル,動詞,データなし,見直す
circle,1,円,正方形,扇型,割合,TOEIC600点レベル,名詞,データなし,円
operate,1,操作する,注文する,命令する,交換する,TOEIC600点レベル,動詞,データなし,操作する
anyway,1,とにかく,すでに,まだ,いつも,TOEIC600点レベル,副詞,データなし,とにかく
following,1,に続いて,の前に,の上に,の下に,TOEIC600点レベル,形容詞,データなし,に続いて
refer,1,参照する,関連する,接続する,寄付する,TOEIC600点レベル,動詞,データなし,参照する
available,1,利用できる,全体的な,有効な,利用できない,TOEIC600点レベル,形容詞,データなし,利用できる
according to,1,によると,の次に,に関連した,に付随した,TOEIC600点レベル,前置詞,データなし,によると
likely,1,おそらく,のような,好ましく,に近い,TOEIC600点レベル,副詞,データなし,おそらく
offer,1,提供する,言及する,注文する,要求する,TOEIC600点レベル,動詞,データなし,提供する
tour,1,旅行する,出張する,浮遊する,見物する,TOEIC600点レベル,動詞,データなし,旅行する
research,1,研究,計算,解説,割合,TOEIC600点レベル,名詞,データなし,研究
attend,1,出席する,歓迎する,割り当てる,欠席する,TOEIC600点レベル,動詞,会議・議論,出席する
delivery,1,配達,荷物,発送,受け取り,TOEIC600点レベル,名詞,運送・納品,配達
recently,1,最近,しばしば,頻繁に,近い未来,TOEIC600点レベル,副詞,データなし,最近
indicate,1,示す,明らかにする,目立たせる,計算する,TOEIC600点レベル,動詞,データなし,示す
employee,1,従業員,雇用主,執行人,面接官,TOEIC600点レベル,名詞,役職・部署,従業員
additional,1,追加の,安全な,余分な,予期せぬ,TOEIC600点レベル,形容詞,データなし,追加の
survey,1,アンケート調査,研究,清掃,停泊,TOEIC600点レベル,名詞,データなし,アンケート調査
production,1,生産,供給,特色,工程,TOEIC600点レベル,名詞,データなし,生産
detail,1,詳細,複雑,書類,概観,TOEIC600点レベル,名詞,データなし,詳細
repair,1,修理,部品,故障,改装,TOEIC600点レベル,名詞,データなし,修理
increase,1,増加,減少,生産,倍化,TOEIC600点レベル,名詞,データなし,増加
include,1,含む,除く,結論する,追加する,TOEIC600点レベル,動詞,データなし,含む
currently,1,現在は,しばしば,昔は,この先,TOEIC600点レベル,副詞,データなし,現在は
advertising,1,広告,商品,宣言,発表,TOEIC600点レベル,名詞,広告・宣伝,広告
charge,1,請求する,休憩する,電源を入れる,精算する,TOEIC600点レベル,動詞,値段・料金,請求する
expect,1,予期する,確定する,延期する,想像する,TOEIC600点レベル,動詞,間違えやすい単語,予期する
firm,1,会社,粘土,農場,基盤,TOEIC600点レベル,名詞,企業形態・企業関連,会社
client,1,顧客,相談,会議,交渉,TOEIC600点レベル,名詞,商取引・販売,顧客
response,1,返答,歓声,怒号,返信,TOEIC600点レベル,名詞,データなし,返答
editor,1,編集者,校正,装飾,タイプライター,TOEIC600点レベル,名詞,職業名,編集者
release,1,公表する,販売する,隠蔽する,連続する,TOEIC600点レベル,動詞,広告・宣伝,公表する
focus,1,集中させる,定着させる,拡大する,強調させる,TOEIC600点レベル,動詞,データなし,集中させる
cause,1,原因,結果,現象,事件,TOEIC600点レベル,名詞,データなし,原因
expert,1,専門家,輸出,分解,変化,TOEIC600点レベル,名詞,間違えやすい単語,専門家
various,1,さまざまな,微小な,膨大な,曖昧な,TOEIC600点レベル,形容詞,データなし,さまざまな
publish,1,出版する,押印する,提供する,飲酒する,TOEIC600点レベル,動詞,報道・出版,出版する
overseas,1,海外の,海上の,航空の,国内の,TOEIC600点レベル,形容詞,データなし,海外の
satisfied,1,満足した,渇望した,元気のない,価値のある,TOEIC600点レベル,形容詞,データなし,満足した
appear,1,現れる,引き付ける,隠れる,移動する,TOEIC600点レベル,動詞,データなし,現れる
entry,1,エントリー,入場料,閉会式,展示会,TOEIC600点レベル,名詞,データなし,エントリー
crew,1,グループ,ねじ,カラス,竜巻,TOEIC600点レベル,名詞,データなし,グループ
retire,1,退職する,再出発する,疲れる,再建する,TOEIC600点レベル,動詞,雇用・求人募集,退職する
search,1,捜索,訪問,散歩,暗闇,TOEIC600点レベル,名詞,データなし,捜索
background,1,経歴,着色,風景,土台,TOEIC600点レベル,名詞,雇用・求人募集,経歴
earn,1,得る,聞く,欠伸をする,承諾する,TOEIC600点レベル,動詞,財務・会計,得る
worth,1,価値がある,より悪い,価値の低い,理解できない,TOEIC600点レベル,形容詞,データなし,価値がある
solve,1,解決する,溶かす,沸かす,制限する,TOEIC600点レベル,動詞,会議・議論,解決する
prove,1,証明する,断る,贈る,頼む,TOEIC600点レベル,動詞,データなし,証明する
exact,1,正確な,不正確な,適切な,目的な,TOEIC600点レベル,形容詞,データなし,正確な
gain,1,獲得する,失う,捨てる,奪う,TOEIC600点レベル,動詞,データなし,獲得する
labor,1,労働,余暇,趣味,肝臓,TOEIC600点レベル,名詞,データなし,労働
import,1,輸入,演奏,撮影,教育,TOEIC600点レベル,名詞,データなし,輸入
local,1,地元の,位置した,国内の,国外の,TOEIC600点レベル,形容詞,データなし,地元の
absent,1,不在の,出席の,気力のない,有能な,TOEIC600点レベル,形容詞,会議・議論,不在の
scissors,1,はさみ,定規,包丁,ホッチキス,TOEIC600点レベル,名詞,事務用品・日常用品,はさみ
cell phone,1,携帯電話,固定電話,子機,電話番号,TOEIC600点レベル,名詞,連絡(手紙・メール・電話),携帯電話
bookcase,1,本棚,ブックカバー,本屋,雑誌,TOEIC600点レベル,名詞,事務用品・日常用品,本棚
mobile phone,1,携帯電話,固定電話,子機,電話番号,TOEIC600点レベル,名詞,連絡(手紙・メール・電話),携帯電話
rug,1,じゅうたん,電球,呼び鈴,たんす,TOEIC600点レベル,名詞,事務用品・日常用品,じゅうたん
parasol,1,傘,風船,雨,雲,TOEIC600点レベル,名詞,事務用品・日常用品,傘
umbrella,1,傘,ビニール袋,リュックサック,折りたたみ椅子,TOEIC600点レベル,名詞,事務用品・日常用品,傘
lamp,1,ランプ,角砂糖,暖炉,呼び鈴,TOEIC600点レベル,名詞,事務用品・日常用品,ランプ
painting,1,絵,図面,小屋,小部屋,TOEIC600点レベル,名詞,事務用品・日常用品,絵
backpack,1,リュックサック,小包み,真空,ポーチ,TOEIC600点レベル,名詞,事務用品・日常用品,リュックサック
photocopier,1,コピー機,映写機,画像,カメラ,TOEIC600点レベル,名詞,事務用品・日常用品,コピー機
scientist,1,科学者,化学者,教授,歴史学者,TOEIC600点レベル,名詞,職業名,科学者
actor,1,俳優,開発者,審判,監督,TOEIC600点レベル,名詞,職業名,俳優
actress,1,女優,監督,教授,記者,TOEIC600点レベル,名詞,職業名,女優
analysis,1,分析,説明,説得,構造,TOEIC600点レベル,名詞,データなし,分析
profit,1,利益,金利,効率,傾向,TOEIC600点レベル,名詞,財務・会計,利益
assign,3,署名する,決定する,割り当てる,計画する,TOEIC600点レベル,動詞,データなし,割り当てる
popularity,1,人気,普及,一般,価値,TOEIC600点レベル,名詞,データなし,人気
purchase,1,購入する,携帯する,運転する,追跡する,TOEIC600点レベル,動詞,データなし,購入する
approve,1,認める,発言する,拒否する,提唱する,TOEIC600点レベル,動詞,会議・議論,認める
estimate,1,見積もる,示す,実験する,効率化する,TOEIC600点レベル,動詞,データなし,見積もる
trail,1,小道,電車,追跡,自動車,TOEIC600点レベル,名詞,データなし,小道
stack,1,積み重ねる,株式,在庫,焼く,TOEIC600点レベル,動詞,データなし,積み重ねる
emerge,1,現れる,従事する,想像する,加担する,TOEIC600点レベル,動詞,データなし,現れる
overlook,1,見下ろす,見上げる,見落とす,見返す,TOEIC600点レベル,動詞,データなし,見下ろす
equipment,1,機器,部品,特技,平等,TOEIC600点レベル,名詞,データなし,機器
conduct,1,実行する,相談する,構成する,調合する,TOEIC600点レベル,動詞,データなし,実行する
provide,1,提供する,予習する,計画する,関連する,TOEIC600点レベル,動詞,データなし,提供する
financial,1,金融の,節約の,銀行の,借金の,TOEIC600点レベル,形容詞,財務・会計,金融の
annual,1,毎年の,十年おきの,毎日の,毎週の,TOEIC600点レベル,形容詞,時間・頻度に関する表現,毎年の
payment,1,支払い,領収書,契約書,契約,TOEIC600点レベル,名詞,値段・料金,支払い
budget,1,予算,借金,お釣り,残高,TOEIC600点レベル,名詞,財務・会計,予算
application,1,応募,性能,採用,要求,TOEIC600点レベル,名詞,雇用・求人募集,応募
contract,1,契約,会議,対比,大会,TOEIC600点レベル,名詞,データなし,契約
management,1,経営,統率,援助,操作,TOEIC600点レベル,名詞,企業形態・企業関連,経営
performance,1,業績,実行,公開,本番,TOEIC600点レベル,名詞,データなし,業績
pleased,1,喜んで,依頼された,需要のある,憧れられた,TOEIC600点レベル,形容詞,データなし,喜んで
confirm,1,確認する,調整する,決定する,断言する,TOEIC600点レベル,動詞,間違えやすい単語,確認する
award,1,賞,大会,時間,決勝,TOEIC600点レベル,名詞,データなし,賞
clothing,1,衣類,交差点,十字架,閉店,TOEIC600点レベル,名詞,データなし,衣類
state,1,述べる,存在する,焼く,住む,TOEIC600点レベル,動詞,データなし,述べる
exhibit,1,展示会,講演会,打ち合わせ,品評会,TOEIC600点レベル,名詞,広告・宣伝,展示会
note,1,注意する,メモする,記録する,登録する,TOEIC600点レベル,動詞,データなし,注意する
process,1,処理する,組み立てる,計画する,形成する,TOEIC600点レベル,動詞,データなし,処理する
instruction,1,説明書,練習,建設,導入,TOEIC600点レベル,名詞,コールセンター・クレーム,説明書
membership,1,会員,船員,サービス,有料,TOEIC600点レベル,名詞,データなし,会員
agency,1,代理店,企業,代表者,調査員,TOEIC600点レベル,名詞,企業形態・企業関連,代理店
based,1,拠点のある,基礎のある,根拠のある,由来のある,TOEIC600点レベル,形容詞,企業形態・企業関連,拠点のある
facility,1,施設,電池,会社,工場,TOEIC600点レベル,名詞,データなし,施設
advance,1,先行した,発展した,後退した,熟練した,TOEIC600点レベル,形容詞,データなし,先行した
committee,1,委員会,共同体,地方自治体,同好会,TOEIC600点レベル,名詞,データなし,委員会
successful,1,成功した,失敗した,連続した,成長した,TOEIC600点レベル,形容詞,間違えやすい単語,成功した
excellent,1,素晴らしい,満足した,特別な,高級な,TOEIC600点レベル,形容詞,データなし,素晴らしい
fee,1,料金,そよ風,怒り,寄付,TOEIC600点レベル,名詞,値段・料金,料金
accept,1,受け入れる,助言する,包み込む,公言する,TOEIC600点レベル,動詞,データなし,受け入れる
latest,1,最新の,旧態依然の,太古の,関連の,TOEIC600点レベル,形容詞,流行・普及,最新の
paid,1,支払い済みの,現金の,未払いの,確認済みの,TOEIC600点レベル,形容詞,値段・料金,支払い済みの
allow,1,許す,受け入れる,引き継ぐ,禁止する,TOEIC600点レベル,動詞,データなし,許す
mention,1,述べる,質問する,反応する,推論する,TOEIC600点レベル,動詞,データなし,述べる
reserve,1,予約する,保護する,受け取る,冷やす,TOEIC600点レベル,動詞,データなし,予約する
introduce,1,導入する,開始する,研究する,あいさつする,TOEIC600点レベル,動詞,データなし,導入する
previous,1,以前の,先の,奇妙な,特殊な,TOEIC600点レベル,形容詞,データなし,以前の
create,1,作り出す,相談する,言及する,積み上げる,TOEIC600点レベル,動詞,データなし,作り出す
supply,1,必需品,貴重品,素材,部品,TOEIC600点レベル,名詞,データなし,必需品
brochure,1,パンフレット,コピー用紙,ブローチ,旅程表,TOEIC600点レベル,名詞,広告・宣伝,パンフレット
prefer,1,を好む,を守る,を妨げる,を楽しむ,TOEIC600点レベル,動詞,データなし,を好む
resident,1,住民,住宅街,大通り,住所,TOEIC600点レベル,名詞,データなし,住民
inform,1,知らせる,注意する,型を崩す,廃止する,TOEIC600点レベル,動詞,連絡(手紙・メール・電話),知らせる
update,1,最新情報,再調整,延期,改装,TOEIC600点レベル,名詞,データなし,最新情報
branch,1,支店,本社,漂白,昼食,TOEIC600点レベル,名詞,企業形態・企業関連,支店
unfortunately,1,残念ながら,幸運にも,ひどく,すばらしく,TOEIC600点レベル,副詞,データなし,残念ながら
original,1,最初の,複製された,次の,新しい,TOEIC600点レベル,形容詞,データなし,最初の
rent,1,家賃,割合,借金,金利,TOEIC600点レベル,名詞,住宅・不動産,家賃
memo,1,社内文書,伝言,文節,説明書,TOEIC600点レベル,名詞,データなし,社内文書
exhibition,1,展示会,画廊,閉会式,開会式,TOEIC600点レベル,名詞,広告・宣伝,展示会
organization,1,組織,編集,世代,会話,TOEIC600点レベル,名詞,企業形態・企業関連,組織
limited,1,制限された,超えた,明らかな,限界の,TOEIC600点レベル,形容詞,データなし,制限された
procedure,1,手順,生産,経営,方針,TOEIC600点レベル,名詞,データなし,手順
experienced,1,経験豊富な,経験不足の,手頃な,大胆な,TOEIC600点レベル,形容詞,雇用・求人募集,経験豊富な
author,1,作者,編集者,画家,監督,TOEIC600点レベル,名詞,データなし,作者
benefit,1,福利厚生,幸福,金利,財産,TOEIC600点レベル,名詞,給料・手当,福利厚生
participate,1,参加する,協力する,分解する,援助する,TOEIC600点レベル,動詞,会議・議論,参加する
transportation,1,輸送手段,通勤,瞬間移動,貨物機,TOEIC600点レベル,名詞,データなし,輸送手段
resume,1,履歴書,旅程表,議事録,社内文書,TOEIC600点レベル,名詞,雇用・求人募集,履歴書
policy,1,方針,法律,職務規定,日程,TOEIC600点レベル,名詞,データなし,方針
corporate,1,企業の,提携の,協力的な,規定の,TOEIC600点レベル,形容詞,企業形態・企業関連,企業の
warranty,1,保証書,身分証明書,領収書,請求書,TOEIC600点レベル,名詞,損害賠償・保険,保証書
necessary,1,必要な,大切な,鮮やかな,高価な,TOEIC600点レベル,形容詞,データなし,必要な
directly,1,直接に,間接的に,大胆に,限定的に,TOEIC600点レベル,副詞,データなし,直接に
host,1,司会者,地位,製作者,箱,TOEIC600点レベル,動詞,会議・議論,司会者
impress,1,感心させる,調印する,怒らせる,圧迫する,TOEIC600点レベル,動詞,データなし,感心させる
mainly,1,主に,全体的に,すなわち,要約すると,TOEIC600点レベル,副詞,データなし,主に
suggestion,1,提案,仮定,実証,研究,TOEIC600点レベル,名詞,会議・議論,提案
supplier,1,納入業者,小売業者,運送会社,関連会社,TOEIC600点レベル,名詞,データなし,納入業者
agreement,1,契約,反対,応募,棄却,TOEIC600点レベル,名詞,データなし,契約
remind,1,再確認する,記憶する,心機一転する,忘れる,TOEIC600点レベル,動詞,データなし,再確認する
require,1,求める,尋ねる,獲得する,強制する,TOEIC600点レベル,動詞,データなし,求める
representative,1,代表者,経験者,回答者,担当者,TOEIC600点レベル,名詞,会議・議論,代表者
packaging,1,パッケージ,保管,集まり,箱,TOEIC600点レベル,名詞,データなし,パッケージ
description,1,描写,背景,解体,画像,TOEIC600点レベル,名詞,データなし,描写
property,1,資産,概要,詳細,項目,TOEIC600点レベル,名詞,間違えやすい単語,資産
extension,1,延長,回線,拡大,輸出,TOEIC600点レベル,名詞,データなし,延長
highly,1,非常に,ひどく,しばしば,まばらに,TOEIC600点レベル,副詞,データなし,非常に
effective,1,効果的な,十分な,具体的な,効果のない,TOEIC600点レベル,形容詞,データなし,効果的な
individual,1,個人,独立,視覚,独占,TOEIC600点レベル,名詞,データなし,個人
laboratory,1,研究所,大学,研修所,美術館,TOEIC600点レベル,名詞,データなし,研究所
consider,1,考える,相談する,協力する,命令する,TOEIC600点レベル,動詞,間違えやすい単語,考える
correct,1,正しい,お手頃な,便利な,高価な,TOEIC600点レベル,形容詞,データなし,正しい
downtown,1,中心街,郊外,辺境,都会,TOEIC600点レベル,名詞,データなし,中心街
range,1,範囲,拡大,割合,長さ,TOEIC600点レベル,名詞,データなし,範囲
apologize,1,お詫びをする,お礼を言う,おじぎをする,埋め合わせをする,TOEIC600点レベル,動詞,データなし,お詫びをする
ship,1,出荷する,出航する,固定する,納品する,TOEIC600点レベル,動詞,運送・納品,出荷する
commercial,1,商業の,安価の,流行の,人気の,TOEIC600点レベル,形容詞,データなし,商業の
device,1,機器,半導体,操作盤,電源,TOEIC600点レベル,名詞,データなし,機器
comfortable,1,快適な,かなり,匹敵する,首尾一貫した,TOEIC600点レベル,形容詞,データなし,快適な
method,1,方法,手がかり,要点,概要,TOEIC600点レベル,名詞,データなし,方法
traditional,1,伝統的な,一時的な,新しい,守られた,TOEIC600点レベル,形容詞,データなし,伝統的な
admission,1,入場料,接続,回線,運賃,TOEIC600点レベル,名詞,値段・料金,入場料
status,1,状況,能力,上位,開始,TOEIC600点レベル,名詞,データなし,状況
fuel,1,燃料,形状,化石,固形,TOEIC600点レベル,名詞,データなし,燃料
nearly,1,ほとんど,少し,同じく,時々,TOEIC600点レベル,副詞,データなし,ほとんど
improve,1,改善する,拡大する,含む,上昇する,TOEIC600点レベル,動詞,データなし,改善する
reasonable,1,手頃な,根拠のある,価値のある,健康的な,TOEIC600点レベル,形容詞,値段・料金,手頃な
unable,1,できない,できる,動けない,理解できない,TOEIC600点レベル,形容詞,データなし,できない
delay,1,遅らせる,止める,計る,時間が経過する,TOEIC600点レベル,動詞,データなし,遅らせる
legal,1,合法の,財務の,非合法の,文法の,TOEIC600点レベル,形容詞,裁判・法律,合法の
expand,1,拡大する,延長する,費やす,輸出する,TOEIC600点レベル,動詞,企業形態・企業関連,拡大する
launch,1,開始,研究,居間,中止,TOEIC600点レベル,名詞,データなし,開始
direct,1,向ける,関連づける,開通する,続く,TOEIC600点レベル,動詞,データなし,向ける
seek,1,探し求める,つなげる,こっそり入る,思案する,TOEIC600点レベル,動詞,データなし,探し求める
claim,1,主張,不満,主題,中心,TOEIC600点レベル,名詞,データなし,主張
demand,1,需要,供給,要約,増加,TOEIC600点レベル,名詞,データなし,需要
figure,1,数字,演技,理解,確率,TOEIC600点レベル,名詞,財務・会計,数字
raise,1,上げる,昇る,生まれる,怒る,TOEIC600点レベル,動詞,データなし,上げる
departure,1,出発,到着,分解,開催,TOEIC600点レベル,名詞,データなし,出発
mayor,1,市長,議員,代表者,教師,TOEIC600点レベル,名詞,職業名,市長
former,1,前の,形式ばった,次の,礼儀正しい,TOEIC600点レベル,形容詞,データなし,前の
modern,1,現代的な,伝統的な,未来的な,一般の,TOEIC600点レベル,形容詞,データなし,現代的な
tip,1,コツ,紙片,ノック,休憩,TOEIC600点レベル,名詞,データなし,コツ
option,1,選択肢,追加,部品,項目,TOEIC600点レベル,名詞,データなし,選択肢
specific,1,特定の,辛い,幸運な,すごい,TOEIC600点レベル,形容詞,データなし,特定の
agricultural,1,農業の,製造された,装飾された,工業の,TOEIC600点レベル,形容詞,データなし,農業の
historical,1,歴史の,記録上の,数学の,風変わりな,TOEIC600点レベル,形容詞,データなし,歴史の
helpful,1,役立つ,手頃な,効率的な,簡単な,TOEIC600点レベル,形容詞,データなし,役立つ
related,1,関連した,充電された,必要とされた,延期された,TOEIC600点レベル,形容詞,データなし,関連した
simply,1,単純に,詳細に,大胆に,安価に,TOEIC600点レベル,副詞,データなし,単純に
unique,1,特有の,高価な,手作りの,平易な,TOEIC600点レベル,形容詞,データなし,特有の
ability,1,能力,関係,企業,吸収,TOEIC600点レベル,名詞,データなし,能力
arrival,1,到着,出発,回避,受賞,TOEIC600点レベル,名詞,データなし,到着
familiar,1,よく知っている,家族の,疎遠な,簡単な,TOEIC600点レベル,形容詞,データなし,よく知っている
ideal,1,理想的な,知識のある,よく知られた,奇跡の,TOEIC600点レベル,形容詞,データなし,理想的な
maintain,1,維持する,縫う,継続する,修理する,TOEIC600点レベル,動詞,データなし,維持する
standard,1,基準,規則,人気,安心,TOEIC600点レベル,名詞,データなし,基準
guided,1,ガイド付きの,明らかな,詳細な,分かりやすい,TOEIC600点レベル,形容詞,データなし,ガイド付きの
advanced,1,進んだ,開発された,廃れた,教育された,TOEIC600点レベル,形容詞,データなし,進んだ
confident,1,自信がある,秘密の,かなりの,連続的な,TOEIC600点レベル,形容詞,データなし,自信がある
decade,1,十年間,一年間,一ヶ月おき,一日おき,TOEIC600点レベル,名詞,時間・頻度に関する表現,十年間
separate,1,分かれた,全体的な,壊れた,交差した,TOEIC600点レベル,形容詞,データなし,別れた
celebration,1,お祝い,誕生日,お土産,忘年会,TOEIC600点レベル,名詞,データなし,お祝い
brief,1,短い,複雑な,固い,気さくな,TOEIC600点レベル,形容詞,データなし,短い
full-time,1,常勤の,一日中,隔週の,頻繁な,TOEIC600点レベル,形容詞,雇用・求人募集,常勤の
achieve,1,達成する,記録する,挫折する,討論する,TOEIC600点レベル,動詞,データなし,達成する
basis,1,基準,基地,要約,傾向,TOEIC600点レベル,名詞,データなし,基準
delighted,1,とても喜んでいる,注目の的の,有望な,明るみになった,TOEIC600点レベル,形容詞,データなし,とても喜んでいる
aspect,1,面,摂氏,配色,敬意,TOEIC600点レベル,名詞,データなし,面
regularly,1,定期的に,まれに,仮に,本当に,TOEIC600点レベル,副詞,データなし,定期的に
scholarship,1,奨学金,客船,速達郵便,預言,TOEIC600点レベル,名詞,データなし,奨学金
shortly,1,まもなく,ほとんど,常に,まれに,TOEIC600点レベル,副詞,データなし,まもなく
automobile,1,自動車,自動化,エンジン,自転車,TOEIC600点レベル,名詞,データなし,自動車
deposit,1,頭金,借金,元本,利子,TOEIC600点レベル,名詞,データなし,頭金
contain,1,含む,調整する,営む,運ぶ,TOEIC600点レベル,動詞,データなし,含む
content,1,内容,箱,問題,お菓子,TOEIC600点レベル,名詞,データなし,内容
proof,1,証拠,概略,屋根,確認,TOEIC600点レベル,名詞,データなし,証拠
affect,1,影響する,説得する,強調する,禁止する,TOEIC600点レベル,動詞,データなし,影響する
transfer,1,転勤させる,引き受ける,混乱させる,通過する,TOEIC600点レベル,動詞,データなし,転勤させる
anniversary,1,記念日,休館日,有給休暇,バザー,TOEIC600点レベル,名詞,データなし,記念日
capacity,1,能力,内容,解説,空白,TOEIC600点レベル,名詞,データなし,能力
destination,1,目的地,開催地,運命,占有地,TOEIC600点レベル,名詞,データなし,目的地
accompany,1,添付する,設立する,合併する,提携する,TOEIC600点レベル,動詞,連絡(手紙・メール・電話),添付する
economic,1,経済の,工場の,環境の,最低限の,TOEIC600点レベル,形容詞,データなし,経済の
extremely,1,きわめて,かろうじて,常に,すばやく,TOEIC600点レベル,副詞,データなし,きわめて
crowded,1,混雑した,複雑な,曇った,ひびの入った,TOEIC600点レベル,形容詞,データなし,混雑した
praise,1,ほめる,説得する,罵る,依頼する,TOEIC600点レベル,動詞,データなし,ほめる
impact,1,影響,故障,事件,空間,TOEIC600点レベル,名詞,データなし,影響
amazing,1,驚くべき,ひどい,美しい,少量の,TOEIC600点レベル,形容詞,データなし,驚くべき
cooperation,1,協力,企業,会話,反省,TOEIC600点レベル,名詞,間違えやすい単語,協力
found,1,設立する,創作する,合計する,倒産する,TOEIC600点レベル,動詞,企業形態・企業関連,設立する
vote,1,投票する,抗議する,検索する,開始する,TOEIC600点レベル,動詞,会議・議論,投票する
crop,1,作物,カラス,咳,売店,TOEIC600点レベル,名詞,データなし,作物
neighborhood,1,近所,住宅街,友人,集団,TOEIC600点レベル,名詞,データなし,近所
regret,1,残念に思う,熟慮する,未練がある,思い出す,TOEIC600点レベル,動詞,データなし,残念に思う
factor,1,要因,真実,工場,影響,TOEIC600点レベル,名詞,データなし,要因
mechanical,1,機械の,科学的な,美しい,理性的な,TOEIC600点レベル,形容詞,データなし,機械の
resource,1,資源,手段,責任,経験,TOEIC600点レベル,名詞,データなし,資源
afford,1,余裕がある,抵抗する,負担する,関係する,TOEIC600点レベル,動詞,値段・料金,余裕がある
income,1,収入,経費,借金,支出,TOEIC600点レベル,名詞,財務・会計,収入
occur,1,起こる,旅行する,学習する,意見する,TOEIC600点レベル,動詞,データなし,起こる
